time	run_id	epoch	ret_pos_mean	ret_neg_mean	ret_gap	ret_pos_std	u_mode_mean	u_mode_std	epistemic_v_mean	var_text_mean	kl_text_mean	evidential_loss	neg_reg_loss	evidential_unc	logsigma_v
2026-06-07T01:54:36	ckpt_msrvtt_20260606_200827	2	46.215585	33.529477	12.686108	2.979927	0.250135	0.001247	3.632481	0.223741	0.360612	5.934448	0.183546	0.978809	-1.499162
2026-06-07T04:22:26	ckpt_msrvtt_20260606_200827	3	45.825825	31.392976	14.432849	2.988178	0.240903	0.001060	3.818510	0.223348	0.361241	5.932444	0.183274	0.978641	-1.499581
2026-06-07T06:50:31	ckpt_msrvtt_20260606_200827	4	43.580216	27.788776	15.791440	2.928731	0.239887	0.000999	3.813013	0.223379	0.361195	5.934269	0.182616	0.977562	-1.499678
2026-06-07T09:18:55	ckpt_msrvtt_20260606_200827	5	42.481309	26.016653	16.464656	2.893652	0.239665	0.000973	3.790179	0.223358	0.361227	5.934139	0.182536	0.976999	-1.499702
