time	run_id	epoch	ret_pos_mean	ret_neg_mean	ret_gap	ret_pos_std	u_mode_mean	u_mode_std	epistemic_v_mean	var_text_mean	kl_text_mean	evidential_loss	neg_reg_loss	evidential_unc	logsigma_v
2026-06-04T21:40:47	ckpt_msrvtt_20260604_192006	1	33.548986	23.401913	10.147074	2.905361	0.348192	0.002074	0.846023	0.552992	0.151574	0.000000	0.000000	0.966843	-1.124981
