time	run_id	epoch	ret_pos_mean	ret_neg_mean	ret_gap	ret_pos_std	u_mode_mean	u_mode_std	epistemic_v_mean	var_text_mean	kl_text_mean	evidential_loss	neg_reg_loss	evidential_unc	logsigma_v
2026-06-11T22:29:01	ckpt_msrvtt_20260611_201059	1	36.452534	23.514522	12.938012	3.538763	0.508707	0.002100	0.379878	0.418726	0.239403	13.163133	0.326090	nan	-1.141168
