time	run_id	epoch	ret_pos_mean	ret_neg_mean	ret_gap	ret_pos_std	u_mode_mean	u_mode_std	epistemic_v_mean	var_text_mean	kl_text_mean	evidential_loss	neg_reg_loss	evidential_unc	logsigma_v
2026-06-19T04:56:30	ckpt_msrvtt_20260617_b1only_v2_repeat1	5	46.474918	29.762170	16.712748	2.991524	0.579567	0.000453	0.999903	0.223284	0.361330	17.915362	0.009820	nan	-1.500000
