time	run_id	epoch	ret_pos_mean	ret_neg_mean	ret_gap	ret_pos_std	u_mode_mean	u_mode_std	epistemic_v_mean	var_text_mean	kl_text_mean	evidential_loss	neg_reg_loss	evidential_unc	logsigma_v
2026-06-06T23:19:39	ckpt_msrvtt_20260606_200827	1	33.333604	23.191688	10.141916	2.903015	0.350189	0.002160	3.109768	0.553394	0.151286	6.192541	0.261997	0.966693	-1.112768
